sample,outcome,variable,concept,family,estimand,effect,se,lo,hi,p,N,q
clean,mpc_midpoint,q31_gotsubsidy,prior subsidy,objective,medical-food,-0.005955403193846021,0.00830776083529469,-0.02223831522319601,0.010327508835503967,0.4734677824507275,5171,
clean,mpc_midpoint,q49_citytier,city tier,objective,level,-0.009645600115694042,0.003510932353207763,-0.01652690108013772,-0.002764299151250366,0.006008732669069579,5171,
clean,mpc_midpoint,q49_citytier,city tier,objective,food-cash,0.00216000422132701,0.0091293111888556,-0.015733116912488514,0.02005312535514253,0.81296633883912,5171,
clean,mpc_midpoint,q49_citytier,city tier,objective,medical-cash,0.02163455986802292,0.008624774877750362,0.004730311732866362,0.03853880800317948,0.012127234318285138,5171,
clean,mpc_midpoint,q49_citytier,city tier,objective,restricted-cash,0.011897282044674964,0.0078753589064607,-0.0035381377773147545,0.027332701866664682,0.1308656356974243,5171,
clean,mpc_midpoint,q49_citytier,city tier,objective,medical-food,0.01947455564669591,0.008208350463241447,0.003386484366260007,0.035562626927131816,0.01766674048838591,5171,
clean,mpc_midpoint,q06_socsec,perceived social protection,subjective_economic,level,0.0012539359598524031,0.0040483847364737495,-0.0066807523191978226,0.00918862423890263,0.7567606974275274,5171,
clean,mpc_midpoint,q06_socsec,perceived social protection,subjective_economic,food-cash,0.009754571587725781,0.010259529867017824,-0.010353737449942162,0.029862880625393724,0.34171528634838244,5171,
clean,mpc_midpoint,q06_socsec,perceived social protection,subjective_economic,medical-cash,0.010819766436149458,0.009971464570856927,-0.008723944995847263,0.03036347786814618,0.2778893485982048,5171,
clean,mpc_midpoint,q06_socsec,perceived social protection,subjective_economic,restricted-cash,0.01028716901193762,0.008908712874122439,-0.007173587369950673,0.027747925393825913,0.24820050475892996,5171,
clean,mpc_midpoint,q06_socsec,perceived social protection,subjective_economic,medical-food,0.001065194848423677,0.009587254939029833,-0.017725479542678547,0.0198558692395259,0.9115328449609872,5171,
clean,mpc_midpoint,q07_emergfund,emergency liquidity,subjective_economic,level,0.008711448756082353,0.004050256724061043,0.0007730914487815242,0.016649806063383184,0.03148893627062659,5171,
clean,mpc_midpoint,q07_emergfund,emergency liquidity,subjective_economic,food-cash,0.012268624700851515,0.010469626485463948,-0.008251466142244486,0.032788715543947515,0.24126522744241674,5171,
clean,mpc_midpoint,q07_emergfund,emergency liquidity,subjective_economic,medical-cash,0.0072415312454028324,0.009844701620428681,-0.012053729369180494,0.02653679185998616,0.4619884631855482,5171,
clean,mpc_midpoint,q07_emergfund,emergency liquidity,subjective_economic,restricted-cash,0.009755077973127173,0.00900758287849745,-0.007899460056487458,0.027409616002741805,0.2788150401891494,5171,
clean,mpc_midpoint,q07_emergfund,emergency liquidity,subjective_economic,medical-food,-0.005027093455448682,0.009408308042830915,-0.0234670383748558,0.013412851463958434,0.5931167529396599,5171,
clean,mpc_midpoint,q09_gain,sense of gain,subjective_economic,level,0.006661634461031826,0.004064605031283744,-0.0013048450116646118,0.014628113933728263,0.1012262331314272,5171,
clean,mpc_midpoint,q09_gain,sense of gain,subjective_economic,food-cash,0.0040281685701290555,0.010481380665644822,-0.016514960042789253,0.024571297183047368,0.7007438067068081,5171,
clean,mpc_midpoint,q09_gain,sense of gain,subjective_economic,medical-cash,0.005938161934302999,0.00982546066239742,-0.013319387095511006,0.025195710964117005,0.5456011758344655,5171,
clean,mpc_midpoint,q09_gain,sense of gain,subjective_economic,restricted-cash,0.004983165252216027,0.008916286756621839,-0.012492435666594227,0.02245876617102628,0.5762412536724881,5171,
clean,mpc_midpoint,q09_gain,sense of gain,subjective_economic,medical-food,0.0019099933641739432,0.009736393463069603,-0.01717298716275369,0.020992973891101576,0.8444767017172483,5171,
clean,mpc_midpoint,q10_effort,returns to effort,subjective_economic,level,0.0006533472576356686,0.00404633854820794,-0.007277330566107984,0.00858402508137932,0.8717261627122544,5171,
clean,mpc_midpoint,q10_effort,returns to effort,subjective_economic,food-cash,0.004585937031472502,0.010459803372134903,-0.015914900863282518,0.025086774926227517,0.6610714547217058,5171,
clean,mpc_midpoint,q10_effort,returns to effort,subjective_economic,medical-cash,0.0076723485874128075,0.009770722932127914,-0.011477916462477498,0.026822613637303115,0.43231370027086136,5171,
clean,mpc_midpoint,q10_effort,returns to effort,subjective_economic,restricted-cash,0.006129142809442654,0.008902430782677563,-0.011319300899466095,0.0235775865183514,0.4911507541115314,5171,
clean,mpc_midpoint,q10_effort,returns to effort,subjective_economic,medical-food,0.003086411555940306,0.009629949690357149,-0.015787943010092353,0.021960766121972963,0.748588332351325,5171,
clean,mpc_midpoint,q11_mobility,upward mobility,subjective_economic,level,-0.0005824451926868189,0.003936224684218242,-0.008297303808812122,0.007132413423438484,0.8823660378714139,5171,
clean,mpc_midpoint,q11_mobility,upward mobility,subjective_economic,food-cash,0.008726892370707558,0.01027539008370896,-0.011412502120462017,0.028866286861877134,0.3957141874397322,5171,
clean,mpc_midpoint,q11_mobility,upward mobility,subjective_economic,medical-cash,0.02035367070251973,0.009606239314314988,0.0015257876195896095,0.03918155378544985,0.03410762937752023,5171,
clean,mpc_midpoint,q11_mobility,upward mobility,subjective_economic,restricted-cash,0.014540281536613645,0.008819588249029635,-0.002745793789957117,0.031826356863184406,0.09922244167300916,5171,
clean,mpc_midpoint,q11_mobility,upward mobility,subjective_economic,medical-food,0.011626778331812172,0.009197086644305586,-0.006399180253721121,0.029652736917345466,0.20616521937493493,5171,
clean,mpc_midpoint,q13_pressure,pressure affordability,subjective_economic,level,0.004861775728320053,0.0040752159664604595,-0.003125500795165037,0.012849052251805142,0.23286523294611006,5171,
clean,mpc_midpoint,q13_pressure,pressure affordability,subjective_economic,food-cash,0.010128564196989912,0.01043956874513003,-0.010332614557594955,0.03058974295157478,0.33194229476910275,5171,
clean,mpc_midpoint,q13_pressure,pressure affordability,subjective_economic,medical-cash,0.01934957826556942,0.009787735984936794,0.00016596824490662868,0.038533188286232214,0.04805059007673471,5171,
clean,mpc_midpoint,q13_pressure,pressure affordability,subjective_economic,restricted-cash,0.014739071231279665,0.008884673704912785,-0.002674569244739442,0.032152711707298776,0.09712945669438937,5171,
clean,mpc_midpoint,q13_pressure,pressure affordability,subjective_economic,medical-food,0.009221014068579508,0.009686022672860626,-0.009763241523665709,0.028205269660824726,0.3411011452920304,5171,
clean,mpc_midpoint,q15_fut_self,future self,subjective_economic,level,-0.0016567200127145358,0.0039271222635763586,-0.009353738212209611,0.00604029818678054,0.6731227070556269,5171,
clean,mpc_midpoint,q15_fut_self,future self,subjective_economic,food-cash,0.007073104635150141,0.009929504126547375,-0.012388365837224562,0.026534575107524844,0.4762591441576546,5171,
clean,mpc_midpoint,q15_fut_self,future self,subjective_economic,medical-cash,0.009775114984276124,0.009629481325780427,-0.009098321604054525,0.028648551572606772,0.31004685208410765,5171,
clean,mpc_midpoint,q15_fut_self,future self,subjective_economic,restricted-cash,0.008424109809713132,0.008598284541450646,-0.008428218220357626,0.02527643783978389,0.32721295346636725,5171,
clean,mpc_midpoint,q15_fut_self,future self,subjective_economic,medical-food,0.002702010349125983,0.00932319351844389,-0.01557111316792131,0.020975133866173275,0.7719570316341006,5171,
clean,mpc_midpoint,q17a_fut_econ,economic outlook,subjective_economic,level,0.0015015833225422899,0.0039044427985810578,-0.00615098394237336,0.00915415058745794,0.7005462018684165,5171,
clean,mpc_midpoint,q17a_fut_econ,economic outlook,subjective_economic,food-cash,0.009381045872585949,0.00985336531256471,-0.009931195266557134,0.028693287011729032,0.34106393428304216,5171,
clean,mpc_midpoint,q17a_fut_econ,economic outlook,subjective_economic,medical-cash,0.007160900560539427,0.009565659986342399,-0.01158744850104758,0.025909249622126436,0.4540953386079297,5171,
clean,mpc_midpoint,q17a_fut_econ,economic outlook,subjective_economic,restricted-cash,0.008270973216562689,0.00855921471472429,-0.00850477936024219,0.02504672579336757,0.33388216120244907,5171,
clean,mpc_midpoint,q17a_fut_econ,economic outlook,subjective_economic,medical-food,-0.002220145312046522,0.0091728235447609,-0.02019854909631892,0.015758258472225874,0.8087529617073154,5171,
clean,mpc_midpoint,q17b_fut_job,employment/income outlook,subjective_economic,level,-0.0016953073081134849,0.0039372904623807894,-0.009412254811052888,0.006021640194825919,0.6667758583093488,5171,
clean,mpc_midpoint,q17b_fut_job,employment/income outlook,subjective_economic,food-cash,0.008075036095862896,0.010136023840767457,-0.01179120557848067,0.02794127777020646,0.4256444318929796,5171,
clean,mpc_midpoint,q17b_fut_job,employment/income outlook,subjective_economic,medical-cash,0.017738394105830706,0.009450326193488944,-0.0007839048755631274,0.036260693087224544,0.06051618181323442,5171,
clean,mpc_midpoint,q17b_fut_job,employment/income outlook,subjective_economic,restricted-cash,0.012906715100846802,0.008637531809115553,-0.004022536160338777,0.02983596636203238,0.1351077718665575,5171,
clean,mpc_midpoint,q17b_fut_job,employment/income outlook,subjective_economic,medical-food,0.00966335800996781,0.009255672094125146,-0.008477425947229897,0.02780414196716552,0.296463578734779,5171,
clean,mpc_midpoint,q17c_fut_price,price/affordability outlook,subjective_economic,level,0.0015766401910591759,0.003941746226216843,-0.00614904044852251,0.009302320830640861,0.6891674104293454,5171,
clean,mpc_midpoint,q17c_fut_price,price/affordability outlook,subjective_economic,food-cash,0.018605062310422554,0.010025537347595282,-0.0010446298165254185,0.03825475443737053,0.06348676275055125,5171,
clean,mpc_midpoint,q17c_fut_price,price/affordability outlook,subjective_economic,medical-cash,0.024726967470876233,0.009509080145078444,0.006089512860417572,0.0433644220813349,0.009312784053703147,5171,
clean,mpc_midpoint,q17c_fut_price,price/affordability outlook,subjective_economic,restricted-cash,0.021666014890649392,0.008598032599291648,0.004814180658136456,0.03851784912316233,0.011739467388271243,5171,
clean,mpc_midpoint,q17c_fut_price,price/affordability outlook,subjective_economic,medical-food,0.0061219051604536785,0.009282421575923941,-0.012071306817674776,0.024315117138582133,0.5095645019119781,5171,
clean,mpc_midpoint,q17e_fut_welfare,welfare outlook,subjective_economic,level,0.005791205312314159,0.003946485960957022,-0.0019437650366545501,0.013526175661282867,0.14225819414772717,5171,
clean,mpc_midpoint,q17e_fut_welfare,welfare outlook,subjective_economic,food-cash,0.016602090703556765,0.010111931879362997,-0.0032169315941171298,0.03642111300123066,0.10062487943414394,5171,
clean,mpc_midpoint,q17e_fut_welfare,welfare outlook,subjective_economic,medical-cash,0.012398325964208434,0.009728635235495782,-0.0066694487160906465,0.031466100644507514,0.2025161136482655,5171,
clean,mpc_midpoint,q17e_fut_welfare,welfare outlook,subjective_economic,restricted-cash,0.0145002083338826,0.008806365410587743,-0.002759950705568663,0.03176036737333386,0.09964853417572614,5171,
clean,mpc_midpoint,q17e_fut_welfare,welfare outlook,subjective_economic,medical-food,-0.004203764739348331,0.009142578015922569,-0.02212288837640423,0.013715358897707568,0.6456592047370233,5171,
clean,mpc_midpoint,q18_ses_now,subjective SES,subjective_economic,level,-0.0046363226137458476,0.003933849745098246,-0.01234652643473048,0.0030738812072387866,0.23856890461643043,5171,
clean,mpc_midpoint,q18_ses_now,subjective SES,subjective_economic,food-cash,0.003403409930892349,0.009979044674902371,-0.01615515823203251,0.02296197809381721,0.7330616604390374,5171,
clean,mpc_midpoint,q18_ses_now,subjective SES,subjective_economic,medical-cash,0.007401318120377263,0.009524129654359084,-0.011265632986256453,0.02606826922701098,0.4370925289526364,5171,
clean,mpc_midpoint,q18_ses_now,subjective SES,subjective_economic,restricted-cash,0.0054023640256348066,0.008538899271903726,-0.011333571014911788,0.0221382990661814,0.5269446803585389,5171,
clean,mpc_midpoint,q18_ses_now,subjective SES,subjective_economic,medical-food,0.003997908189484914,0.009430246735404487,-0.014485035777234301,0.022480852156204132,0.6716057518635503,5171,
clean,mpc_midpoint,q19_ses_past5,past mobility,subjective_economic,level,-0.0032798467026039723,0.003921139592410923,-0.010965139082083448,0.0044054456768755045,0.40290043298414924,5171,
clean,mpc_midpoint,q19_ses_past5,past mobility,subjective_economic,food-cash,0.006692550270890647,0.009986793134301786,-0.012881204593392736,0.02626630513517403,0.5027685020314507,5171,
clean,mpc_midpoint,q19_ses_past5,past mobility,subjective_economic,medical-cash,0.0167246994104217,0.009510070055351368,-0.0019146953885198215,0.03536409420936322,0.0786402862707004,5171,
clean,mpc_midpoint,q19_ses_past5,past mobility,subjective_economic,restricted-cash,0.011708624840656174,0.008576351957675867,-0.00510071611512811,0.028517965796440458,0.17218326859121202,5171,
clean,mpc_midpoint,q19_ses_past5,past mobility,subjective_economic,medical-food,0.010032149139531052,0.009281146886152235,-0.0081585644925534,0.028222862771615502,0.27973405067733237,5171,
clean,mpc_midpoint,q20_ses_next1,expected mobility,subjective_economic,level,-0.006172001428666599,0.003932247320536474,-0.013879064555222217,0.00153506169788902,0.11651139335342016,5171,
clean,mpc_midpoint,q20_ses_next1,expected mobility,subjective_economic,food-cash,0.0032068612888052693,0.00985245960924752,-0.016103604704455442,0.022517327282065982,0.7448114625077407,5171,
clean,mpc_midpoint,q20_ses_next1,expected mobility,subjective_economic,medical-cash,0.012588122103623041,0.009645555795565837,-0.006316819866557587,0.03149306407380367,0.19186913297594121,5171,
clean,mpc_midpoint,q20_ses_next1,expected mobility,subjective_economic,restricted-cash,0.007897491696214155,0.008527670144438332,-0.008816434658922456,0.024611418051350767,0.3543930161500063,5171,
clean,mpc_midpoint,q20_ses_next1,expected mobility,subjective_economic,medical-food,0.009381260814817771,0.009451496259591675,-0.009143331453996945,0.027905853083632488,0.32092010919505665,5171,
clean,mpc_midpoint,q01_lifesat,life satisfaction,attitudes,level,0.00043548142426150184,0.003983054195017261,-0.007371161346443506,0.00824212419496651,0.9129379431570342,5171,
clean,mpc_midpoint,q01_lifesat,life satisfaction,attitudes,food-cash,0.00991545602131403,0.010125033385130105,-0.009929244755806643,0.029760156798434703,0.3274312422431661,5171,
clean,mpc_midpoint,q01_lifesat,life satisfaction,attitudes,medical-cash,0.008853133633017131,0.009830144775579551,-0.01041359608993336,0.028119863355967622,0.36779533993865987,5171,
clean,mpc_midpoint,q01_lifesat,life satisfaction,attitudes,restricted-cash,0.00938429482716558,0.00878448163145478,-0.007832972793339443,0.026601562447670604,0.28539377614172234,5171,
clean,mpc_midpoint,q01_lifesat,life satisfaction,attitudes,medical-food,-0.001062322388296899,0.009467186730187625,-0.01961766741438016,0.017493022637786362,0.9106561160496075,5171,
